,Numero,Direccion,EntidadFederativaId,MunicipioId,Nombre,Apoyo 2
18797,PL/4913/EXP/ES/2015,Carretera a San Luis Potosi No. 14263,Querétaro,Querétaro,GABINO DELFINO CAMPOS CASTILLO,4913
18800,PL/4914/EXP/ES/2015,Calle 9 Poniente No. 1798,Sinaloa,Guasave,"GASOLINERA LAS 3 G, S.A. DE C.V.",4914
18803,PL/4915/EXP/ES/2015,Autopista Amozoc - Perote Km - 1+233.66,Puebla,Amozoc,Grupo Inovasión S.A. de C.V. ,4915
18806,PL/4916/EXP/ES/2015,Avenida Cantinflas No. 1003,Tamaulipas,Matamoros,SERVICIO LOHUER S.A DE C.V.,4916
18809,PL/4917/EXP/ES/2015,Marcelino Buendia No. 92,Ciudad de México,Iztapalapa,Puerto Alisas SA de CV,4917
18810,PL/4918/EXP/ES/2015,Km 2.5 Carretera Buenavista-Periban,Michoacán de Ocampo,Buenavista,GASOLINERA TOMATLAN S.A DE C.V.,4918
18813,PL/4919/EXP/ES/2015,Avenida Camaron Sabalo S/N,Sinaloa,Mazatlán,PETROPLAZAS S.A. DE C.V.,4919
18816,PL/492/EXP/ES/2015,Gaspar Castaño No. 1000,Nuevo León,Apodaca,"PETROMAX, S.A. DE C.V.",492
18818,PL/4920/EXP/ES/2015,Carretera Guadalupe-Cosio Km 52.5,Zacatecas,Cuauhtémoc,ESTACION DE SERVICIO LA SIERRA SA DE CV,4920
18821,PL/4921/EXP/ES/2015,Avenida Diego Díaz de Berlanga No. 1151,Nuevo León,San Nicolás de los Garza,"SUPER SERVICIO JARDINES, S. A. DE C. V.",4921
18823,PL/4922/EXP/ES/2015,Prolongación Avenida Corregidora Norte No. 1250,Querétaro,Querétaro,GABINO DELFINO CAMPOS CASTILLO,4922
18826,PL/4923/EXP/ES/2015,Avenida División del Norte No. 2570,Ciudad de México,Coyoacán,"OPERADORA GASOIL, S.A. DE C.V.",4923
18828,PL/4924/EXP/ES/2015,Avenida Solidaridad No. 1825,México,Chalco,"Gasolinera Lam, S.A. de C.V.",4924
18831,PL/4925/EXP/ES/2015,Avenida Lázaro Cárdenas No. 514,Nuevo León,Guadalupe,"ESTACION LAS PALOMAS, S. A. DE C. V.",4925
18833,PL/4926/EXP/ES/2015,"Km 74.5 Carretera Costera ""Lic.Benito Juárez""",Sinaloa,Salvador Alvarado,COMBUSTIBLES KINO SA DE CV,4926
18836,PL/4927/EXP/ES/2015,Boulevard Cuauhtemoc No. 5002,Baja California,Tijuana,Grupo Uniones SA de CV,4927
18838,PL/4928/EXP/ES/2015,Carretera México-Texcoco Km 24,México,La Paz,"OPERADORA GASOIL, S.A. DE C.V.",4928
18841,PL/4929/EXP/ES/2015,Km 119 Carretera Fed. Mex-Pue S/N,Puebla,San Pedro Cholula,SINERGIA DE ENERGETICOS S.A. DE C.V. ,4929
18844,PL/493/EXP/ES/2015,Calle Pekín No. 321,Tamaulipas,Reynosa,"PETROMAX, S.A. DE C.V.",493
18846,PL/4930/EXP/ES/2015,Benito Juárez No. 42,Puebla,Chietla,DM SERVICIO S.A. DE C.V. ,4930
18849,PL/4931/EXP/ES/2015,Avenida Nayarit Y Reyes No. 113,Sonora,Hermosillo,Servicios el Minero Sa de Cv,4931
18851,PL/4932/EXP/ES/2015,Carretera México-Veracruz Km 193,Tlaxcala,El Carmen Tequexquitla,"GASOLINERIA SAN FERNANDO, S.A.",4932
18853,PL/4933/EXP/ES/2015,Carretera Federal Km 88,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,RENATO FRANYUTTI MUJICA,4933
18856,PL/4934/EXP/ES/2015,Carretera Federal 69 Jalpan-Rioverde Km 99+200,San Luis Potosí,Rioverde,AUTOSERVICIO TELLO SA DE CV,4934
18859,PL/4935/EXP/ES/2015,Carretera Huasca San Miguel Regla Km 0+400,Hidalgo,Huasca de Ocampo,PETREOS SOL S.A. DE C.V.,4935
18862,PL/4936/EXP/ES/2015,Km 119 Carretera Federal México-Puebla S/N,Puebla,San Pedro Cholula,SINERGIA DE ENERGETICOS S.A. DE C.V. ,4936
18865,PL/4937/EXP/ES/2015,Avenida Tecnológico No. 11708,Chihuahua,Chihuahua,"PETROMAX, S.A. DE C.V.",4937
18867,PL/4938/EXP/ES/2015,Calle Independencia No. 102 Poniente,Coahuila de Zaragoza,Matamoros,HOMERO AYUP ROMERO,4938
18869,PL/4939/EXP/ES/2015,Santa Monica-Pozo de Gamboa Km 23,Zacatecas,Guadalupe,ESTACION DE SERVICIO LA SIERRA SA DE CV,4939
18872,PL/494/EXP/ES/2015,Avenida Nogalar No. 305 Sur Interior 1,Nuevo León,San Nicolás de los Garza,"PETROMAX, S.A. DE C.V.",494
18874,PL/4940/EXP/ES/2015,Avenida Emiliano Zapata No. 198,Ciudad de México,Gustavo A. Madero,"Gasolinera Lam, S.A. de C.V.",4940
18877,PL/4941/EXP/ES/2015,Avenida Benito Juárez S/N,Sonora,Benito Juárez,SERVICIO JECOPACO S.A DE C.V,4941
18879,PL/4942/EXP/ES/2015,Super Carretera México - Cuautla Km 28.5,Morelos,Yautepec,ESTACION DE SERVICIO OAXTEPEC S.A. DE C.V.,4942
18882,PL/4943/EXP/ES/2015,Avenida del Trabajo No. 60,Ciudad de México,Venustiano Carranza,"Grupo Gende, S.A. de C.V.",4943
18884,PL/4944/EXP/ES/2015,"Avenida Quintana Roo ""A"" No. 2511 Y Calle 26",Sonora,San Luis Río Colorado,"OPERADORA RIO COLORADO, S. DE R.L. DE C.V.",4944
18886,PL/4945/EXP/ES/2015,Boulevad Benjamin Hill No. 6105 Sur,Sinaloa,Culiacán,"SERVICIO BARRANCOS, S.A. DE C.V.",4945
18888,PL/4946/EXP/ES/2015,Carretera Federal Zacatecas-Durango Km 63-020 S/N,Zacatecas,Fresnillo,NAVALBELLO S.A. DE C.V.,4946
18891,PL/4947/EXP/ES/2015,Avenida Paseo Triunfo de La Republica No. 5298-B,Chihuahua,Juárez,Operadora de Hidro. S.A. de C.V.,4947
18893,PL/4948/EXP/ES/2015,Calle Silverio Trueba No. 49,Sinaloa,Salvador Alvarado,Sinaloa Motors de Guamuchil SA ,4948
18896,PL/4949/EXP/ES/2015,Calle Benito Juárez Y Mariano Abasolo No. 25,Veracruz de Ignacio de la Llave,Pueblo Viejo,"SERVICIO YU GAR, SA DE CV  E04213",4949
18897,PL/495/EXP/ES/2015,Ribereña No. 900,Tamaulipas,Reynosa,"PETROMAX, S.A. DE C.V.",495
18899,PL/4950/EXP/ES/2015,Avenida Pesqueira Prolongación Nte No. 902,Sonora,Navojoa,"SERVICIO ALAMEDA, SA. DE C.V.",4950
18902,PL/4951/EXP/ES/2015,Prolongación Heroes de Nacozari No. 8002 Local A,Puebla,Puebla,ESTACION DE SERVICIO LA HARINERA SA DE CV,4951
18905,PL/4952/EXP/ES/2015,Calle de Acceso No. 2145,Baja California Sur,La Paz,Operadora de Hidro. S.A. de C.V.,4952
18907,PL/4953/EXP/ES/2015,Boulevard Lola Beltran Acera Norte No. 3387 Poniente,Sinaloa,Culiacán,"SERVICIO EXPRESS LA CONQUISTA, S.A. DE C.V.",4953
18910,PL/4954/EXP/ES/2015,Lt. La Presa Carretera Pachuca-Cd. Sahagún Km 44,Hidalgo,Tepeapulco,"Servicio Maff, S.A. de C.V.",4954
18913,PL/4955/EXP/ES/2015,Avenida Hidalgo No. 27,Sonora,Etchojoa,ESTACION DE SERVICIO ELIAS SA DE CV,4955
18916,PL/4956/EXP/ES/2015,Calzada Gomez Morin Oriente No. 500,Chihuahua,Delicias,Operadora de Hidro. S.A. de C.V.,4956
18918,PL/4957/EXP/ES/2015,Km 31+420 Lado Derecho Tramo Paso del Toro-Alvarado de La Carretera Federal Veracruz-Coatzacoalcos,Veracruz de Ignacio de la Llave,Alvarado,SERVI CONCHITAS S.A DE C.V,4957
18921,PL/4958/EXP/ES/2015,Km 30.200 Carretra Pinotepa Nacional-Jamiltepec No. 710,Oaxaca,Santiago Jamiltepec,"SERVICIO CIMOVI, S.A. DE C.V.",4958
18924,PL/4959/EXP/ES/2015,Carretera Transpeninsular 2466,Baja California Sur,Los Cabos,Operadora de Hidro. S.A. de C.V.,4959
18926,PL/496/EXP/ES/2015,Carretera Saltillo- Monterrey Km 26,Coahuila de Zaragoza,Ramos Arizpe,"PETROMAX, S.A. DE C.V.",496
18929,PL/4960/EXP/ES/2015,Km 85.5 Carretera Costera del Pacifico No. 80,Oaxaca,Villa de Tututepec,"SERVICIO CIMOVI, S.A. DE C.V.",4960
18932,PL/4961/EXP/ES/2015,Calle Hidalgo Esquina Guanajuato S/N,Hidalgo,Pachuca de Soto,"CECAPIEM, S.A. DE C.V.",4961
18934,PL/4962/EXP/ES/2015,Calzada Ignacio Zaragoza No. 2275,Ciudad de México,Iztapalapa,IRELA NAJERA JUAREZ,4962
18937,PL/4963/EXP/ES/2015,Avenida Tecnologico No. 59,Sonora,Huatabampo,"Servicios Huatson, S.A. de C.V.",4963
18940,PL/4964/EXP/ES/2015,Camerino Mendoza No. 100,Hidalgo,Pachuca de Soto,"Estación de Servicio Dos Caminos, S.A. de C.V.",4964
18942,PL/4965/EXP/ES/2015,Carretera Internacional Acera Oriente 4658 Norte,Sinaloa,Culiacán,COMBUSTIBLES MACERALI S.A. DE C.V.,4965
18945,PL/4966/EXP/ES/2015,Calzada Xochimilco Tulyehualco No. 58,Ciudad de México,Xochimilco,ERNESTO AGUILAR CORDERO,4966
18948,PL/4967/EXP/ES/2015,Carretera Costera del Pacifico No. 001,Oaxaca,San Andrés Huaxpaltepec,"ESTACION NUEVA SAN ANTONIO, S.A. DE C.V.",4967
18951,PL/4968/EXP/ES/2015,Calle 24 No. 33-A Y 35,Yucatán,Tixkokob,GASOLINERA DE CHELEM SA DE CV ,4968
18954,PL/4969/EXP/ES/2015,Avenida San Isidro Labrador S/N,Chihuahua,Bocoyna,COMBUSTIBLES SEGO S.A. DE C.V.,4969
18957,PL/497/EXP/ES/2015,Autopista México-Guadalajara Km 202+650 Lado Sur S/N,Michoacán de Ocampo,Zinapécuaro,"GRUPO OCTANO, S.A. DE C.V.",497
18960,PL/4970/EXP/ES/2015,Rio Mante No. 2430,Tamaulipas,Reynosa,CARLUNY EXPRESS S DE RL DE CV,4970
18962,PL/498/EXP/ES/2015,Libramiento Norte No. 300,Michoacán de Ocampo,Morelia,"GRUPO OCTANO, S.A. DE C.V.",498
18965,PL/499/EXP/ES/2015,Tultitlán Poniente Esquina Independencia,México,Tultitlán,"PETROMAX, S.A. DE C.V.",499
18968,PL/500/EXP/ES/2015,Avenida Acueducto No. 3670,Michoacán de Ocampo,Morelia,"GRUPO OCTANO, S.A. DE C.V.",500
18970,PL/501/EXP/ES/2015,Carretera Morelia Salamanca Km 62 S/N,Guanajuato,Yuriria,"GRUPO OCTANO, S.A. DE C.V.",501
18973,PL/502/EXP/ES/2015,Boulevard Tepic-Jalisco No. 1958,Nayarit,Tepic,"GRUPO OCTANO, S.A. DE C.V.",502
18975,PL/503/EXP/ES/2015,Avenida Vallarta No. 6503,Jalisco,Zapopan,"GRUPO OCTANO, S.A. DE C.V.",503
18977,PL/504/EXP/ES/2015,Avenida Obregón No. 452,Jalisco,El Grullo,"GRUPO OCTANO, S.A. DE C.V.",504
18980,PL/505/EXP/ES/2015,Entronque Carretero Guzmán Autlán No. 50,Jalisco,Tonaya,"GRUPO OCTANO, S.A. DE C.V.",505
18983,PL/5055/EXP/ES/2015,Avenida Mariano Otero No. 4153,Jalisco,Zapopan,ESTACION DE SERVICIO PLEYADES SA DE CV,5055
18985,PL/5056/EXP/ES/2015,Avenida 12 de Octubre Esquina Camino a San José,Guanajuato,Celaya,ESTACIONES DE SERVICIO S.A. DE C.V.,5056
18988,PL/5057/EXP/ES/2015,México - Querétaro - Celaya Km 6.900,Querétaro,Corregidora,ESTACIONES DE SERVICIO S.A. DE C.V.,5057
18991,PL/5058/EXP/ES/2015,Carretera Internacional México-Nogales Sur 10051,Sinaloa,Culiacán,"EXPRESS LOS BECOS, SA DE CV",5058
18994,PL/5059/EXP/ES/2015,Autopista México-Querétaro Km 1699+860,Querétaro,El Marqués,SERVICIO LA GRIEGA S.A. DE C.V. (ES 11963),5059
18997,PL/506/EXP/ES/2015,Avenida Ricardo Flores Magón No. 369,Nayarit,Tepic,"GRUPO OCTANO, S.A. DE C.V.",506
19000,PL/5060/EXP/ES/2015,Avenida Dr. Gustavo Baz Prada No. 4873 Lt. 2,México,Tlalnepantla de Baz,PRESTADORA DE SERVICIOS DESEO SA DE CV,5060
19003,PL/5061/EXP/ES/2015,Avenida Diego Díaz de Berlanga No. 615,Nuevo León,San Nicolás de los Garza,SERVICIO GAS LINCOLN S.A. DE C.V.,5061
19006,PL/5062/EXP/ES/2015,Avenida Alfonso Reyes No. 4090 Norte,Nuevo León,Monterrey,ESTACION DE SERVICIO LOS ANGELES SA DE CV,5062
19009,PL/5063/EXP/ES/2015,Km 153 Carretera Guadalajara-Barra de Navidad,Jalisco,Unión de Tula,UNION CASMO S DE RL DE CV,5063
19012,PL/5064/EXP/ES/2015,Carretera a Xocotlán No. 100,Oaxaca,Oaxaca de Juárez,EDILBERTO ANTONIO MANZANO MONTERO,5064
19014,PL/5065/EXP/ES/2015,Avenida Universidad No. 3101,Chihuahua,Chihuahua,"PRONTOGAS, S.A. DE C.V.",5065
19016,PL/5066/EXP/ES/2015,Iztacihuatl No. 7405,Baja California,Tijuana,CHALOGAS INMOBILIARIA S.A. DE C.V.,5066
19019,PL/5067/EXP/ES/2015,Acceso Iii No. 16,Querétaro,Querétaro,Quadrum Gas SA de CV,5067
19022,PL/5068/EXP/ES/2015,Las Americas No. 707,San Luis Potosí,Matehuala,COMBUSTIBLES Y SERVICIOS DE MATEHUALA SA DE CVF,5068
19025,PL/5069/EXP/ES/2015,Pesqueira Prolongación Sur No. 2000 Entre Avenida Bacobampo Y Boulevard Las Pilas,Sonora,Navojoa,"GASOLINERA VALLE DEL MAYO, S.A. DE C.V.  ",5069
19028,PL/507/EXP/ES/2015,Avenida Tepic No. 1508 Sur,Nayarit,Bahía de Banderas,"GRUPO OCTANO, S.A. DE C.V.",507
19031,PL/5070/EXP/ES/2015,Boulevard Cadiz No. 1001,Baja California,Ensenada,NICROC INMOBILIARIA S.A. DE C.V.,5070
19034,PL/5071/EXP/ES/2015,Monterrey No. 5401,Tamaulipas,Nuevo Laredo,COPAA ADMINISTRACION SA DE CV,5071
19036,PL/5072/EXP/ES/2015,Avenida Nuevo Leon No. 167,Ciudad de México,Milpa Alta,"OLESMA, S.A. DE C.V.",5072
19037,PL/5073/EXP/ES/2015,Boulevard Harold R. Pape No. 1600,Coahuila de Zaragoza,Monclova,CENTRAL DE ENERGETICOS SA DE CV,5073
19040,PL/5074/EXP/ES/2015,Avenida Tepic No. 531 Norte,Nayarit,Bahía de Banderas,GASOLINERA AG S.A. DE C.V. ,5074
19043,PL/5075/EXP/ES/2015,Avenida Miguel Aleman No. 951,Nuevo León,Guadalupe,AUTO SERVICIOS GASHER S.A. DE C.V.,5075
19045,PL/5076/EXP/ES/2015,Carretera Al Dorado 2710 Poniente,Sinaloa,Culiacán,"GASOLINERAS EL GATO, S.A. DE C.V. ",5076
19048,PL/5077/EXP/ES/2015,Carretera Federal México-Puebla Km 81.200,Puebla,Huejotzingo,SERVICIO VALLE DE IZTACIHUATL POPOCATEPETL SA DE  ,5077
19051,PL/5078/EXP/ES/2015,Carretera Lagos-Guadalajara Km 137.5,Jalisco,Acatic,MARIA GUADALUPE CARBAJAL RIVERA,5078
19054,PL/5079/EXP/ES/2015,Avenida 18 de Marzo,Jalisco,Guadalajara,DESPACHADORA ABASTOS DE JALISCO S DE RL DE CV,5079
19057,PL/508/EXP/ES/2015,Paseo de Las Palmas No. 107,Jalisco,Puerto Vallarta,"GRUPO OCTANO, S.A. DE C.V.",508
19059,PL/5080/EXP/ES/2015,Calzada General Emiliano Zapata No. 114,Guerrero,Teloloapan,"GASOLINERIA HURTADO, S.A. DE C.V.",5080
19062,PL/5081/EXP/ES/2015,Carretera Federal No. 186 Villahermosa - Escarcega Km 40+000 S/N,Tabasco,Jalapa,"ESTACION DE SERVICIO CHICHONAL, SA DE CV",5081
19065,PL/5082/EXP/ES/2015,Avenida Adolfo Ruiz Cortines No. 2107,Tabasco,Centro,"OPERADORA DE ESTACION DE SERVICIO VHERMOSA,SADECV",5082
19068,PL/5083/EXP/ES/2015,Avenida Mariano Otero No. 1010,Jalisco,Guadalajara,DESPACHADORA ABASTOS DE JALISCO S DE RL DE CV,5083
19071,PL/5084/EXP/ES/2015,Avenida Adolfo Ruiz Cortinez No. 304,Tabasco,Centro,"OPERADORA DE ESTACION DE SERVICIO TABASCO, SADECV",5084
19074,PL/5085/EXP/ES/2015,Avenida 20 de Noviembre No. 3608,Chihuahua,Chihuahua,"PRONTOGAS, S.A. DE C.V.",5085
19076,PL/5086/EXP/ES/2015,Avenida Margarita Maza de Juárez No. 599,Sonora,Hermosillo,GASOLINERA MAZA DE JUAREZ SA DE CV,5086
19078,PL/5087/EXP/ES/2015,Calzada Manuel de Jesús Clouhtier No. 9091,Veracruz de Ignacio de la Llave,Veracruz,RZ GASOLINERIAS S. A. DE C.V. ,5087
19081,PL/5088/EXP/ES/2015,Carretera Mexicali - San Luis Rio Colorado No. 140,Baja California,Mexicali,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,5088
19084,PL/5089/EXP/ES/2015,Carretera Tulancingo-Jaltepec No. 807,Hidalgo,Tulancingo de Bravo,"Hidrocarburos San Nicolas, S.A. de C.V.",5089
19087,PL/509/EXP/ES/2015,Carretera La Cruz Punta de Mita Poniente No. 78,Nayarit,Tepic,"GRUPO OCTANO, S.A. DE C.V.",509
19090,PL/5090/EXP/ES/2015,Calle Zaragoza No. 53,Nuevo León,Agualeguas,VICENTE CANALES GARZA,5090
19092,PL/5091/EXP/ES/2015,Avenida 5 de Mayo No. 406,Chihuahua,Ascensión,PALOMAS COMERCIAL SA DE CV,5091
19094,PL/5092/EXP/ES/2015,Camino Mascota a La Yerbabuena S/N,Jalisco,Mascota,SERVICIO MASCOTA S.A. DE C.V,5092
19097,PL/5093/EXP/ES/2015,Avenida Independencia No. 2800,Chihuahua,Chihuahua,"SAZA YAPOR, S.A. DE C.V.",5093
19099,PL/5094/EXP/ES/2015,Carretera Omealca Tezonapa Km 37,Veracruz de Ignacio de la Llave,Tezonapa,"COMBUSTIBLES DE TEZONAPA, S.A. DE C.V.",5094
19102,PL/5095/EXP/ES/2015,Calle Rio San Ángel No. 201,Baja California,Mexicali,GRUPO EMPRESARIAL CACHANILLA SA DE CV,5095
19104,PL/5096/EXP/ES/2015,Avenida del Delfin No. 610,Sinaloa,Mazatlán,GASOLINERA Y SERVICIOS MAZATLAN S.A. DE C.V.,5096
19106,PL/5097/EXP/ES/2015,Avenida Vigo No. 1200,Baja California,Mexicali,GRUPO EMPRESARIAL CACHANILLA SA DE CV,5097
19109,PL/5098/EXP/ES/2015,Avenida 2 1570,Oaxaca,San Miguel Soyaltepec,ISIDORA HERNANDEZ DURAN,5098
19111,PL/5099/EXP/ES/2015,Avenida Luis Donaldo Colosio No. 19900,Sinaloa,Mazatlán,GASOLINERA Y SERVICIOS MAZATLAN S.A. DE C.V.,5099
19114,PL/510/EXP/ES/2015,Avenida Tamazula No. 375 Esquina Piedras Negras,Durango,Gómez Palacio,"PETROMAX, S.A. DE C.V.",510
19117,PL/5100/EXP/ES/2015,20 de Noviembre 44,Michoacán de Ocampo,Buenavista,GASOLINERA EXPRESS DE BUENAVISTA S.A DE C.V.,5100
19120,PL/5101/EXP/ES/2015,Carretera Fed.Puebla-Tlaxcala San Pablo Xochimehuapan,Puebla,Puebla,SINERGIA DE ENERGETICOS S.A. DE C.V. ,5101
19123,PL/5102/EXP/ES/2015,Avenida Mariano Abasolo No. 89,Sonora,Santa Cruz,GAS SERVICIO SANTA CRUZ SA DE CV,5102
19126,PL/5103/EXP/ES/2015,Avenida Insurgentes 990,Nayarit,Tepic,GASOLINERA LAS BRISAS DE TEPIC SA DE CV,5103
19128,PL/5104/EXP/ES/2015,Carretera Internacional Km 1192.5,Sinaloa,Mazatlán,GASOLINERA Y SERVICIOS MAZATLAN S.A. DE C.V.,5104
19131,PL/5105/EXP/ES/2015,Avenida Delas Americas No. 452,Jalisco,Guadalajara,GASOLINERA LAS AMERICAS SA,5105
19133,PL/5106/EXP/ES/2015,Km 13+100 Carretera Oaxaca Ocotlán,Oaxaca,San Bartolo Coyotepec,SERVICIO JHOMI DEL SURESTE S.A DE C.V,5106
19136,PL/5107/EXP/ES/2015,Calle Álvaro Obregón No. 1465,Jalisco,Guadalajara,SERVICIO LOVEGO SA DE CV,5107
19139,PL/5108/EXP/ES/2015,Carretera Baborigame Guadalupe Y Calvo Km 1,Chihuahua,Guadalupe y Calvo,GLORIA ESTHER LERMA HERRERA,5108
19141,PL/5109/EXP/ES/2015,Carretera Hermosillo-Bahia de Kino 1471,Sonora,Hermosillo,AGROCOMBUSTIBLES EL CHAMIZAL S.A. DE C.V.,5109
19144,PL/511/EXP/ES/2015,Carretera Reynosa - Monterrey Esquina Con Calle Central S/N,Tamaulipas,Reynosa,"PETROMAX, S.A. DE C.V.",511
19146,PL/5110/EXP/ES/2015,Carretera Panamericana Chihuahua-Cd. Juárez Km 31,Chihuahua,Chihuahua,"GASOLINERA EL NAVEGANTE, S.A. DE C.V.",5110
